"symbol","ensembl","log2FoldChange","padj","significance"
"PYROXD2","ENSG00000119943",0.018099568653486,0.929428087837455,"NS"
"GMEB1","ENSG00000162419",-0.0113563029836323,0.929434889081413,"NS"
"NSUN5P1","ENSG00000223705",-0.0201763782447362,0.929434889081413,"NS"
NA,"ENSG00000286757",-0.0251837347536209,0.929440811532848,"NS"
"PCAT2","ENSG00000254166",-0.0261520801632763,0.929463583712888,"NS"
"FGL2","ENSG00000127951",-0.0227283114184973,0.929616058490361,"NS"
"ABHD1","ENSG00000143994",-0.0220966147969904,0.929973315035595,"NS"
"KAT8","ENSG00000103510",-0.0108510501391013,0.929973315035595,"NS"
"DYNC1H1","ENSG00000197102",-0.00934805210940177,0.93002729788365,"NS"
NA,"ENSG00000261349",-0.0164891306877334,0.930186712226406,"NS"
"MYH7B","ENSG00000078814",0.025761478786382,0.930186712226406,"NS"
"TADA2B","ENSG00000173011",-0.0199871855822523,0.930316695405871,"NS"
"RAB11FIP3","ENSG00000090565",-0.0176135216404563,0.930360056440868,"NS"
"CHURC1","ENSG00000258289",0.0182619766907837,0.930411243557774,"NS"
NA,"ENSG00000182057",-0.0240098782965231,0.930411243557774,"NS"
"LAMP3","ENSG00000078081",0.0261706232529288,0.930461819148588,"NS"
"COL15A1","ENSG00000204291",0.0243869229955397,0.930473128175912,"NS"
NA,"ENSG00000280387",-0.0255267747030914,0.930846166412155,"NS"
"ZNF892","ENSG00000233757",-0.0252102351877829,0.930918395112959,"NS"
"GBP2","ENSG00000162645",-0.0193812158467563,0.931141262480121,"NS"
NA,"ENSG00000233672",0.0255879198905988,0.931262870147784,"NS"
"WNT6","ENSG00000115596",-0.0253265614743621,0.931263992858739,"NS"
NA,"ENSG00000272669",0.0258806097207308,0.93131350495543,"NS"
NA,"ENSG00000273373",-0.0250957019895031,0.932042781947398,"NS"
"CYP2D8P","ENSG00000226450",0.0242378215877012,0.932042781947398,"NS"
"ARHGEF2-AS2","ENSG00000273002",-0.025054261665381,0.932359632941059,"NS"
NA,"ENSG00000286076",0.0245847899887025,0.932359632941059,"NS"
"ZNF518B","ENSG00000178163",0.013334527005326,0.932364127139405,"NS"
"ASH1L-AS1","ENSG00000235919",-0.014581561232372,0.932377239659927,"NS"
"PCOLCE","ENSG00000106333",0.0203644033145802,0.932377239659927,"NS"
"TPRN","ENSG00000176058",0.022725252074754,0.932377239659927,"NS"
"VENTX","ENSG00000151650",-0.0238867977266021,0.932377239659927,"NS"
NA,"ENSG00000273729",0.0208983766272815,0.932377239659927,"NS"
"PPP4R4","ENSG00000119698",-0.0211352083216395,0.932377239659927,"NS"
"SRRM2","ENSG00000167978",-0.00971050056541097,0.932377239659927,"NS"
NA,"ENSG00000261369",0.025221866723766,0.932377239659927,"NS"
"PRNP","ENSG00000171867",0.0149181410145276,0.932377239659927,"NS"
NA,"ENSG00000213801",0.0244866017395209,0.932377239659927,"NS"
"CHAC1","ENSG00000128965",0.0245903542340418,0.932932318334379,"NS"
"CAMTA2","ENSG00000108509",-0.0137856317803265,0.93295448383185,"NS"
"BAIAP3","ENSG00000007516",-0.0241362832174941,0.932963912360742,"NS"
NA,"ENSG00000235128",-0.0248281744268789,0.933242385802415,"NS"
NA,"ENSG00000226121",0.0242313186939772,0.933242385802415,"NS"
NA,"ENSG00000250159",0.020638823986275,0.933277521396567,"NS"
NA,"ENSG00000228863",0.0250614384861061,0.933535327823097,"NS"
"ANKDD1A","ENSG00000166839",0.0223031783945114,0.933535327823097,"NS"
"MYH11","ENSG00000133392",-0.0243767053965741,0.933535327823097,"NS"
NA,"ENSG00000279089",0.0222300656607102,0.933535327823097,"NS"
"CATSPERG","ENSG00000099338",-0.0233442764871165,0.933535327823097,"NS"
NA,"ENSG00000233382",-0.0180053423235202,0.933579302121921,"NS"
"KRT73","ENSG00000186049",-0.0237656594000957,0.933579302121921,"NS"
"RB1-DT","ENSG00000231473",0.0229658148137482,0.933836883725807,"NS"
"ZNF410","ENSG00000119725",0.0187531580949033,0.933854297764,"NS"
"TMEM203","ENSG00000187713",-0.0121854279173277,0.933986028691737,"NS"
"GDI1","ENSG00000203879",-0.0128131505918779,0.934051952829929,"NS"
"SYCE1L","ENSG00000205078",-0.0229532982173884,0.934307412912324,"NS"
NA,"ENSG00000229728",0.0244954108382648,0.934806462180667,"NS"
"ABCD1","ENSG00000101986",0.0194299608003278,0.93504741619413,"NS"
"CTTNBP2NL","ENSG00000143079",0.0241834049259644,0.935276667854109,"NS"
"BLZF1","ENSG00000117475",-0.0149108713307066,0.935332118044661,"NS"
"DUSP19","ENSG00000162999",0.0238472037970071,0.935332118044661,"NS"
"RPS3P3","ENSG00000228205",-0.024191002882271,0.935332118044661,"NS"
"MGAT2","ENSG00000168282",0.022517761581183,0.935332118044661,"NS"
"MTMR12","ENSG00000150712",0.011598631468523,0.935429599819129,"NS"
NA,"ENSG00000276975",0.024437981874541,0.935518285112094,"NS"
"ASIC1","ENSG00000110881",0.0235776084227428,0.935518285112094,"NS"
"ABHD13","ENSG00000139826",0.0120641150268455,0.93559047306972,"NS"
"CCL28","ENSG00000151882",0.0176039477537802,0.935695154660249,"NS"
"MAP4K2","ENSG00000168067",-0.0119924544649871,0.935695154660249,"NS"
"RNPEPL1","ENSG00000142327",0.0122317012924352,0.936520688753458,"NS"
"SPRYD7","ENSG00000123178",-0.0160399849345466,0.936520688753458,"NS"
"LINC02908","ENSG00000180539",-0.0230984554691707,0.936566857877334,"NS"
"SLC29A1","ENSG00000112759",0.0204540603269502,0.936595405838304,"NS"
"ELK1","ENSG00000126767",0.0121592693285462,0.936641964347513,"NS"
NA,"ENSG00000259033",-0.0220223702884289,0.9367144406624,"NS"
"C15orf62","ENSG00000188277",0.0232832146569998,0.936833196307958,"NS"
"SLC5A6","ENSG00000138074",-0.0146223717033874,0.936939565641191,"NS"
"GNB1L","ENSG00000185838",-0.0165379679900124,0.936939565641191,"NS"
"BET1L","ENSG00000177951",-0.00795552996554085,0.937149647678552,"NS"
"TMEM87A","ENSG00000103978",0.00947536129565686,0.937239861067546,"NS"
NA,"ENSG00000233559",-0.019687814577066,0.937350345188194,"NS"
"UQCC6","ENSG00000204954",-0.0173050252052955,0.937453773545959,"NS"
"SH3BP5-AS1","ENSG00000224660",-0.0199168753706131,0.93752271459153,"NS"
"LYRM4-AS1","ENSG00000272142",0.0214976262747985,0.93752271459153,"NS"
"CDK7","ENSG00000134058",0.0116130372826259,0.937653105975033,"NS"
"PRRG1","ENSG00000130962",0.0215423992370786,0.937653105975033,"NS"
"GPR88","ENSG00000181656",0.0224249580815029,0.937684006430426,"NS"
"PPP6R3","ENSG00000110075",0.0100959442370031,0.937684006430426,"NS"
"CLNS1A","ENSG00000074201",0.0104470246726839,0.937684006430426,"NS"
NA,"ENSG00000254428",0.0236497388921721,0.937684006430426,"NS"
"CLEC16A","ENSG00000038532",-0.00934749959520202,0.93771176366351,"NS"
"SLC16A1-AS1","ENSG00000226419",-0.0188258178576274,0.937730465918185,"NS"
"SUGP2","ENSG00000064607",-0.0088616783724246,0.937730465918185,"NS"
"GCFC2","ENSG00000005436",-0.0138534692712324,0.938111816630619,"NS"
"ASCC1","ENSG00000138303",-0.0137203416793543,0.938111816630619,"NS"
"DDX47","ENSG00000213782",0.0215840960101899,0.938111816630619,"NS"
"TACC1","ENSG00000147526",0.0101118768864595,0.938171168678547,"NS"
"LINC01252","ENSG00000247157",-0.0231325012301487,0.938171168678547,"NS"
"CHTF8","ENSG00000168802",-0.0196899684616239,0.938215506966764,"NS"
"UBXN11","ENSG00000158062",-0.0142995070151731,0.938424466936869,"NS"
"SNX19","ENSG00000120451",-0.0120112519686664,0.938495743618339,"NS"
"SUMF1","ENSG00000144455",0.0127698792465678,0.938708146070243,"NS"
"LOC646665","ENSG00000260144",-0.0229033687726767,0.938708146070243,"NS"
"RAMAC","ENSG00000169612",-0.0126502160081209,0.938708146070243,"NS"
"INPP5K","ENSG00000132376",-0.0087098866685699,0.938708146070243,"NS"
"ZNF415","ENSG00000170954",0.0233497671022399,0.938708146070243,"NS"
NA,"ENSG00000225774",-0.0145868817651378,0.938708146070243,"NS"
"DERL1","ENSG00000136986",0.0103116678676985,0.938744601800251,"NS"
"DPH3","ENSG00000154813",0.0133441329175968,0.939023697311909,"NS"
"DAPK1","ENSG00000196730",-0.0167843684675496,0.939023697311909,"NS"
NA,"ENSG00000205537",0.0220407523142329,0.939104844481442,"NS"
"WASH6P","ENSG00000182484",0.0213651113862234,0.939132143054945,"NS"
"RNF19B","ENSG00000116514",-0.0191303311770953,0.939207485918336,"NS"
NA,"ENSG00000276216",-0.0217159779279547,0.939255507895544,"NS"
"EBAG9","ENSG00000147654",0.0108606811781512,0.939255507895544,"NS"
"LCOR","ENSG00000196233",0.0114983588596081,0.939271774234821,"NS"
"FASTKD5","ENSG00000215251",-0.0150009877583812,0.939587856114953,"NS"
"ANKRD55","ENSG00000164512",0.0225632252059206,0.939594955507755,"NS"
"POLD4","ENSG00000175482",0.0128722980943419,0.939594955507755,"NS"
"TBX6","ENSG00000149922",0.0228151895539848,0.939594955507755,"NS"
"LINC00641","ENSG00000258441",0.0216100799284412,0.939997956079882,"NS"
"MARVELD2","ENSG00000152939",0.0218610384631644,0.94002644365224,"NS"
NA,"ENSG00000263563",0.0220517686055201,0.940195896485135,"NS"
"SELPLG","ENSG00000110876",-0.0180608357573895,0.940203036658556,"NS"
"OCIAD2","ENSG00000145247",-0.0178065069339105,0.940536526064082,"NS"
"HNRNPA0","ENSG00000177733",-0.0143287730158743,0.940536526064082,"NS"
"ZNF367","ENSG00000165244",0.0215440211199933,0.940536526064082,"NS"
NA,"ENSG00000261526",0.0218658341495204,0.940536526064082,"NS"
NA,"ENSG00000197813",-0.0194702680455129,0.940536526064082,"NS"
"SPATA21","ENSG00000187144",-0.022268454136441,0.940583899452634,"NS"
"SOX30","ENSG00000039600",-0.022157912863053,0.940608384479686,"NS"
"AGTPBP1","ENSG00000135049",-0.0122966774644598,0.940608384479686,"NS"
"TRAK1","ENSG00000182606",0.0125508323875452,0.940654300265484,"NS"
"WRAP73","ENSG00000116213",0.00872258178347162,0.940793582947145,"NS"
"TIFA","ENSG00000145365",0.0172071905576998,0.940947373976095,"NS"
"RETSAT","ENSG00000042445",-0.0115589228651933,0.940978286916404,"NS"
"CHMP4A","ENSG00000254505",-0.0204795747171167,0.941155362897587,"NS"
NA,"ENSG00000272382",0.0217373314623624,0.941358752669366,"NS"
"NIPAL2","ENSG00000104361",-0.0203317370009571,0.941423023708074,"NS"
NA,"ENSG00000230092",0.0219554980854301,0.941428408276811,"NS"
"TRRAP","ENSG00000196367",0.0134947455960911,0.94150041439492,"NS"
NA,"ENSG00000276842",0.0220162289348501,0.94150041439492,"NS"
"CD300A","ENSG00000167851",-0.0154760986919082,0.94150041439492,"NS"
"UTY","ENSG00000183878",0.00856990541929488,0.94150041439492,"NS"
"ADORA2A","ENSG00000128271",-0.0212554395246106,0.94150041439492,"NS"
"NAA15","ENSG00000164134",-0.0117081623607508,0.941546968012091,"NS"
"RPL7L1","ENSG00000146223",-0.00887169833352751,0.941546968012091,"NS"
"LOC102724323","ENSG00000231964",0.0206415144826293,0.941546968012091,"NS"
"ATP11A-AS1","ENSG00000232684",0.0221794244366043,0.941729087277045,"NS"
NA,"ENSG00000277763",-0.0208252369634215,0.941729087277045,"NS"
"DAAM1","ENSG00000100592",-0.0113746659266171,0.941729087277045,"NS"
"ZSWIM9","ENSG00000185453",-0.018573023091853,0.941729087277045,"NS"
"ZNF528-AS1","ENSG00000269834",0.0213365537488065,0.941729087277045,"NS"
NA,"ENSG00000272282",-0.0199980194218454,0.941736982400464,"NS"
NA,"ENSG00000250461",0.0212992419230683,0.941736982400464,"NS"
NA,"ENSG00000286242",-0.0200612186518079,0.941901770328725,"NS"
"HDGFL3","ENSG00000166503",-0.0191184454093799,0.941901770328725,"NS"
"AHCYL1","ENSG00000168710",-0.00912590397336059,0.942109686626671,"NS"
"CARNMT1","ENSG00000156017",0.0139065962247891,0.942109686626671,"NS"
"LINC00943","ENSG00000189238",-0.021377473714645,0.942109686626671,"NS"
NA,"ENSG00000276007",0.0216522016679395,0.942109686626671,"NS"
"ZNHIT3","ENSG00000273611",0.0109372598097418,0.942109686626671,"NS"
"EEF1DP7","ENSG00000263883",-0.0194463884131678,0.942109686626671,"NS"
"ADGRE2","ENSG00000127507",-0.0151284855691228,0.942109686626671,"NS"
"LINC00278","ENSG00000231535",0.00909848127137845,0.942112846140806,"NS"
"MMP23B","ENSG00000189409",-0.0213457803330692,0.942545819697606,"NS"
"ANAPC4","ENSG00000053900",-0.0110780078432716,0.942545819697606,"NS"
NA,"ENSG00000226803",0.0208973947242756,0.942545819697606,"NS"
"SRD5A3","ENSG00000128039",-0.0172168773372838,0.942580270717512,"NS"
NA,"ENSG00000279792",-0.0208373295466157,0.942580270717512,"NS"
"LGR6","ENSG00000133067",-0.0207702732848199,0.942680550017612,"NS"
"ICAM2","ENSG00000108622",-0.0107506280985807,0.942770112891335,"NS"
"C5orf24","ENSG00000181904",0.0128848832096985,0.9428603367589,"NS"
"LOC100289495","ENSG00000286760",-0.021133921606147,0.9428603367589,"NS"
"TMSB4Y","ENSG00000154620",0.0110835907767806,0.9428603367589,"NS"
NA,"ENSG00000220785",-0.020629563082091,0.943258591091015,"NS"
"IL2RG","ENSG00000147168",-0.0141749394541519,0.943273531843464,"NS"
"CCER2","ENSG00000262484",-0.0206079131800839,0.943273531843464,"NS"
"CDK9","ENSG00000136807",0.00715913661987763,0.943388193726125,"NS"
NA,"ENSG00000281490",0.0201561905371791,0.943396225082473,"NS"
"CUTC","ENSG00000119929",-0.00687687510772757,0.943508262663061,"NS"
"PADI2","ENSG00000117115",0.0215825454498107,0.943871414830272,"NS"
"XPR1","ENSG00000143324",0.0155430399307762,0.943871414830272,"NS"
"HYPK","ENSG00000242028",0.0197320552528553,0.943886682301889,"NS"
"CAHM","ENSG00000270419",0.0204485430094847,0.943924702763421,"NS"
"CEP295","ENSG00000166004",0.0106951438043681,0.943924702763421,"NS"
NA,"ENSG00000227627",-0.0207003081584296,0.944290346645974,"NS"
"GLCCI1","ENSG00000106415",-0.0147177531695062,0.944290346645974,"NS"
"TMCC1-DT","ENSG00000271270",-0.0206333328788917,0.94459961497063,"NS"
"MMUT","ENSG00000146085",-0.01181125194799,0.944645149858551,"NS"
"ALKBH4","ENSG00000160993",0.0181425826925954,0.944694774102117,"NS"
"ISCU","ENSG00000136003",-0.0112014064476642,0.944694774102117,"NS"
NA,"ENSG00000267023",0.0140206315624802,0.944694774102117,"NS"
NA,"ENSG00000234261",0.0204303178167329,0.944714554323103,"NS"
"SLC39A13-AS1","ENSG00000255197",0.0135739344273201,0.944714554323103,"NS"
"CCNT1","ENSG00000129315",-0.0171117616058688,0.944714554323103,"NS"
"LAT2","ENSG00000086730",0.0146620487127222,0.944894480486861,"NS"
"WASH8P","ENSG00000226210",-0.0201672914821779,0.944894480486861,"NS"
NA,"ENSG00000244627",-0.0184062241953835,0.944894480486861,"NS"
"ICOSLG","ENSG00000160223",-0.016732862764402,0.944894480486861,"NS"
"KBTBD4","ENSG00000123444",-0.00979606892809727,0.944896423533041,"NS"
"CTSW","ENSG00000172543",0.0193015902201854,0.944896423533041,"NS"
"ZC3HC1","ENSG00000091732",-0.0101641199343719,0.944939717469276,"NS"
"RPS11","ENSG00000142534",0.00830098675466542,0.945046814949538,"NS"
"LINC00886","ENSG00000240875",0.0201035959473295,0.945113212428628,"NS"
"GTF2H2","ENSG00000145736",0.020115103104988,0.945113212428628,"NS"
"CIZ1","ENSG00000148337",0.010700297888147,0.945113212428628,"NS"
"LDLR","ENSG00000130164",0.0201657239718504,0.945113212428628,"NS"
"FCRL3","ENSG00000160856",-0.0191264458324504,0.94514043539029,"NS"
NA,"ENSG00000250731",0.0204480453209035,0.945146867947231,"NS"
"FBXW2","ENSG00000119402",-0.00806296296744125,0.945286961091747,"NS"
NA,"ENSG00000234509",0.0201550934434025,0.945286961091747,"NS"
"KIR3DL1","ENSG00000167633",-0.0199481168812739,0.945590844072059,"NS"
"TTTY10","ENSG00000229236",0.0104299958034929,0.94561828031275,"NS"
"EIF3E","ENSG00000104408",0.0105631913132669,0.945679498154674,"NS"
NA,"ENSG00000196301",0.0170566298697786,0.945849044291708,"NS"
"ORMDL1","ENSG00000128699",0.00926746466664736,0.945893508505928,"NS"
NA,"ENSG00000235078",-0.0198770622240669,0.945934702649028,"NS"
"GPAT3","ENSG00000138678",0.0171013450891444,0.945934702649028,"NS"
"WWC2","ENSG00000151718",-0.0124109070879121,0.945934702649028,"NS"
"TNFRSF21","ENSG00000146072",0.0202211754634647,0.945934702649028,"NS"
"LBHD1","ENSG00000162194",-0.0135224752620703,0.945934702649028,"NS"
NA,"ENSG00000215302",-0.0154321727484345,0.945934702649028,"NS"
NA,"ENSG00000261997",-0.0198924791458962,0.945934702649028,"NS"
"UCKL1","ENSG00000198276",-0.00960422350077359,0.945934702649028,"NS"
"EID2B","ENSG00000176401",0.0157458404113004,0.945934702649028,"NS"
NA,"ENSG00000241859",-0.00830241683471044,0.945934702649028,"NS"
"RAB18","ENSG00000099246",-0.0112418245075805,0.946262329645142,"NS"
"TLE4","ENSG00000106829",-0.00738905601023339,0.94641699908184,"NS"
NA,"ENSG00000231393",0.0192201983024775,0.946462210841609,"NS"
"STARD13","ENSG00000133121",0.0199622894932438,0.946462210841609,"NS"
"ALG9","ENSG00000086848",0.0167602554681573,0.946593096271075,"NS"
"TTC12","ENSG00000149292",-0.0168831448413251,0.946593096271075,"NS"
"ZDHHC5","ENSG00000156599",0.00926203550864314,0.94675219326636,"NS"
"SLC25A34","ENSG00000162461",-0.0194290236716679,0.946859593688354,"NS"
"CHI3L2","ENSG00000064886",0.0195265168698878,0.946859593688354,"NS"
"NUP214","ENSG00000126883",0.00685756715379847,0.946859593688354,"NS"
"SH3GL1","ENSG00000141985",0.0110451448018539,0.946859593688354,"NS"
"GTF2H2C","ENSG00000183474",0.0152445304164232,0.946969981184755,"NS"
"B4GALT6","ENSG00000118276",0.0193272872172857,0.947337631644345,"NS"
"ITSN2","ENSG00000198399",-0.00650374134177394,0.947358288015809,"NS"
"SCOC-AS1","ENSG00000196951",0.0184861826434627,0.947358288015809,"NS"
"ADAMTS7P1","ENSG00000274376",-0.0185713738609094,0.947358965560972,"NS"
"MAPK13","ENSG00000156711",-0.0127545348226325,0.94749921518323,"NS"
"SDK2","ENSG00000069188",0.0196737917903822,0.94749921518323,"NS"
NA,"ENSG00000273837",0.0203738379554698,0.94749921518323,"NS"
"RBM15-AS1","ENSG00000227963",0.0193056898757724,0.947637505790475,"NS"
"MIR4505","ENSG00000264741",-0.0193199622825695,0.947658710228416,"NS"
"PCDHGB6","ENSG00000253305",0.0166786611152842,0.947703508389225,"NS"
"TAF4B","ENSG00000141384",-0.0153218025710287,0.947847989955339,"NS"
"SF3A2","ENSG00000104897",0.0126517263277465,0.947847989955339,"NS"
"COL19A1","ENSG00000082293",0.0196499676821453,0.947890464553086,"NS"
"PDC-AS1","ENSG00000229739",0.0189811464929401,0.947929011450256,"NS"
"STX7","ENSG00000079950",0.0121110636371523,0.947929011450256,"NS"
"ZIM2-AS1","ENSG00000286125",-0.0186172218700719,0.947929011450256,"NS"
"RPS6KA1","ENSG00000117676",-0.0110212327232468,0.948044300292462,"NS"
"EVI5","ENSG00000067208",-0.0111140491794887,0.948273051085012,"NS"
"RPL7AP39","ENSG00000213385",0.0192037557384055,0.948382666004812,"NS"
"MTRF1","ENSG00000120662",0.00879494090989051,0.948382666004812,"NS"
NA,"ENSG00000241547",-0.0178377841919021,0.94841546968208,"NS"
"CREB3L4","ENSG00000143578",-0.012837137623071,0.948610037497005,"NS"
"SMARCAL1","ENSG00000138375",-0.0101493839225971,0.948610037497005,"NS"
"DNAAF5","ENSG00000164818",-0.0120667289802197,0.948610037497005,"NS"
"MGMT","ENSG00000170430",-0.0107837756152963,0.948610037497005,"NS"
"TAS2R18P","ENSG00000256981",0.0184923581429807,0.948610037497005,"NS"
"SMU1","ENSG00000122692",-0.00687820744481741,0.948786637756377,"NS"
NA,"ENSG00000280120",0.0183120336496123,0.949210933855034,"NS"
"MED6","ENSG00000133997",-0.00993464494514017,0.949334898071142,"NS"
"LIPT2","ENSG00000175536",0.0160738226685555,0.949441973447446,"NS"
"SLC35B4","ENSG00000205060",-0.00713069678686323,0.949491935181402,"NS"
"DMPK","ENSG00000104936",-0.0181913429142749,0.949491935181402,"NS"
"CNIH3","ENSG00000143786",-0.0181351745540042,0.949685913284846,"NS"
"CPT2","ENSG00000157184",-0.0146552585227144,0.94994837239656,"NS"
"CCNYL1","ENSG00000163249",0.0119484995908518,0.94994837239656,"NS"
"NEMF","ENSG00000165525",-0.00780207165615722,0.94994837239656,"NS"
NA,"ENSG00000277476",0.0187420821950189,0.94994837239656,"NS"
"TEAD2","ENSG00000074219",0.505710026051982,0.950123486295694,"NS"
NA,"ENSG00000250568",-0.0183445146273115,0.950387831437186,"NS"
"NATD1","ENSG00000274180",-0.0167253726884877,0.950387831437186,"NS"
"NUDT17","ENSG00000186364",0.0158520269246185,0.950612697147758,"NS"
NA,"ENSG00000261351",-0.0152695126922612,0.950612697147758,"NS"
"SELENOI","ENSG00000138018",-0.0161256597660507,0.950700895116525,"NS"
"OTUD1","ENSG00000165312",0.0166599116959996,0.950700895116525,"NS"
"NUMB","ENSG00000133961",0.0125016082285723,0.950745953617971,"NS"
NA,"ENSG00000270055",-0.0162269759440033,0.950837150294726,"NS"
"CSNK1G2","ENSG00000133275",-0.0072513180985842,0.950837150294726,"NS"
"GDF7","ENSG00000143869",0.0174474099193217,0.950854574804423,"NS"
"RTEL1P1","ENSG00000251441",0.0182298410739124,0.950872546929545,"NS"
"COCH","ENSG00000100473",-0.0174246259018266,0.951080249430727,"NS"
"RNF215","ENSG00000099999",-0.0142433061912184,0.951080249430727,"NS"
"COPS7B","ENSG00000144524",-0.00789096254434636,0.951166136271148,"NS"
"COX15","ENSG00000014919",-0.0103460118897003,0.951166136271148,"NS"
"RPS8","ENSG00000142937",0.00556092637506222,0.951236291992908,"NS"
"LMAN2L","ENSG00000114988",0.0114145663280232,0.951277398985342,"NS"
